producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,antiguedad_dias,dias_sin_movimiento,ratio_deuda,es_inactivo,carga_mensual_ratio
PRD-00000443,USR-00177,credito_nomina,2025-02-09,activo,37000.0,9383.2,0.2536,30.59,12.0,917.47,2025-10-10,440,197,0.2536,1,0.0977779435587006
PRD-00000445,USR-00178,credito_nomina,2025-01-09,activo,57000.0,16227.9,0.2847,18.78,18.0,1041.48,2025-08-30,471,238,0.2847,1,0.064178359491986
PRD-00000447,USR-00179,tarjeta_credito_hey,2024-11-22,activo,131000.0,74211.5,0.5665,35.85,,,2025-10-30,519,177,0.5665,1,
PRD-00000448,USR-00179,credito_nomina,2025-02-18,suspendido,17000.0,9785.2,0.5756,20.28,6.0,1728.68,2025-09-15,431,222,0.5756,1,0.1766627151207946
PRD-00000451,USR-00180,tarjeta_credito_hey,2023-06-20,activo,138000.0,71594.4,0.5188,38.69,,,2025-10-03,1040,204,0.5187999999999999,1,
PRD-00000452,USR-00180,credito_nomina,2025-01-30,activo,34000.0,17992.8,0.5292,23.05,12.0,1693.13,2025-11-09,450,167,0.5292,1,0.0941004179449557
PRD-00000455,USR-00181,tarjeta_credito_hey,2025-01-24,activo,54000.0,25866.0,0.479,28.66,,,2025-11-13,456,163,0.479,1,
PRD-00000456,USR-00181,credito_nomina,2025-08-16,activo,25000.0,9907.5,0.3963,26.73,6.0,1782.35,2025-11-20,252,156,0.3963,1,0.1798990663638657
PRD-00000460,USR-00183,tarjeta_credito_negocios,2025-11-11,activo,373000.0,72809.6,0.1952,39.38,,,2025-09-27,165,210,0.1952,1,
PRD-00000462,USR-00184,tarjeta_credito_hey,2025-01-16,activo,27000.0,8893.8,0.3294,29.55,,,2025-09-13,464,224,0.3293999999999999,1,
PRD-00000467,USR-00186,tarjeta_credito_hey,2024-02-27,activo,77000.0,14275.8,0.1854,37.7,,,2025-09-15,788,222,0.1853999999999999,1,
PRD-00000471,USR-00188,tarjeta_credito_hey,2025-01-29,activo,106000.0,75662.8,0.7138,42.35,,,2025-11-20,451,156,0.7138,1,
PRD-00000472,USR-00188,credito_personal,2024-12-23,activo,40000.0,30348.0,0.7587,39.88,36.0,1457.92,2025-10-13,488,194,0.7587,1,0.0480400685382891
PRD-00000475,USR-00190,tarjeta_credito_hey,2024-09-03,activo,19000.0,6608.2,0.3478,28.64,,,2025-09-23,599,214,0.3478,1,
PRD-00000477,USR-00191,credito_nomina,2023-12-14,activo,16000.0,3643.2,0.2277,31.25,18.0,256.11,2025-11-17,863,159,0.2276999999999999,1,0.0702980895915678
PRD-00000483,USR-00195,credito_personal,2025-11-25,suspendido,81000.0,56408.4,0.6964,42.21,12.0,5843.38,2025-10-25,151,182,0.6964,1,0.103590599981563
PRD-00000486,USR-00196,tarjeta_credito_negocios,2023-04-14,activo,374000.0,86057.4,0.2301,52.46,,,2025-10-10,1107,197,0.2300999999999999,1,
PRD-00000487,USR-00196,credito_personal,2022-06-04,activo,12000.0,1993.2,0.1661,45.48,24.0,127.93,2025-11-15,1421,161,0.1661,1,0.0641832229580574
PRD-00000489,USR-00197,tarjeta_credito_hey,2022-09-30,activo,62000.0,28055.0,0.4525,32.47,,,2025-10-02,1303,205,0.4525,1,
PRD-00000490,USR-00197,credito_nomina,2022-12-10,activo,55000.0,14756.5,0.2683,20.99,18.0,962.72,2025-10-11,1232,196,0.2683,1,0.0652404025344763
PRD-00000493,USR-00198,tarjeta_credito_negocios,2025-11-13,activo,61000.0,22075.9,0.3619,37.62,,,2025-10-13,163,194,0.3619,1,
PRD-00000496,USR-00199,tarjeta_credito_negocios,2023-05-14,activo,103000.0,47112.2,0.4574,34.02,,,2025-11-07,1077,169,0.4574,1,
PRD-00000499,USR-00201,credito_nomina,2025-07-31,activo,9000.0,2240.1,0.2489,27.01,24.0,121.83,2025-09-28,268,209,0.2488999999999999,1,0.0543859649122807
PRD-00000502,USR-00202,tarjeta_credito_hey,2025-03-14,activo,68000.0,47776.8,0.7026,29.23,,,2025-10-03,407,204,0.7026,1,
PRD-00000506,USR-00204,tarjeta_credito_hey,2024-07-30,activo,18000.0,8467.2,0.4704,33.02,,,2025-11-08,634,168,0.4704,1,
PRD-00000509,USR-00205,tarjeta_credito_garantizada,2024-07-08,activo,6000.0,1838.4,0.3064,49.47,,,2025-11-04,656,172,0.3064,1,
PRD-00000511,USR-00206,tarjeta_credito_hey,2025-11-05,activo,14000.0,7911.4,0.5651,31.17,,,2025-09-13,171,224,0.5650999999999999,1,
PRD-00000512,USR-00206,credito_nomina,2025-11-23,activo,47000.0,10542.1,0.2243,30.76,12.0,1031.66,2025-11-21,153,155,0.2243,1,0.0978609574942374
PRD-00000515,USR-00208,credito_personal,2025-02-11,activo,72000.0,58564.8,0.8134,42.37,24.0,3658.82,2025-09-29,438,208,0.8134,1,0.0624747288473622
PRD-00000521,USR-00211,tarjeta_credito_hey,2024-07-14,activo,129000.0,90919.2,0.7048,34.02,,,2025-09-20,650,217,0.7048,1,
PRD-00000532,USR-00217,credito_nomina,2024-08-02,activo,33000.0,17308.5,0.5245,26.93,6.0,3115.52,2025-11-12,631,164,0.5245,1,0.1799994222491839
PRD-00000535,USR-00218,credito_personal,2024-08-26,activo,29000.0,24679.0,0.851,24.58,24.0,1311.96,2025-11-13,607,163,0.851,1,0.0531609870740305
PRD-00000538,USR-00219,tarjeta_credito_negocios,2025-04-16,activo,342000.0,108790.2,0.3181,54.66,,,2025-11-03,374,173,0.3181,1,
PRD-00000540,USR-00220,credito_nomina,2022-06-22,activo,15000.0,3157.5,0.2105,27.38,12.0,303.76,2025-10-08,1403,199,0.2105,1,0.096202692003167
PRD-00000543,USR-00221,tarjeta_credito_hey,2023-05-17,activo,39000.0,14749.8,0.3782,31.79,,,2025-09-19,1074,218,0.3782,1,
PRD-00000546,USR-00222,tarjeta_credito_hey,2024-05-30,activo,115000.0,50565.5,0.4397,27.58,,,2025-09-11,695,226,0.4397,1,
PRD-00000547,USR-00222,credito_nomina,2025-07-15,activo,76000.0,22701.2,0.2987,32.83,6.0,4153.97,2025-11-10,284,166,0.2987,1,0.1829845999330432
PRD-00000549,USR-00223,tarjeta_credito_hey,2025-08-28,activo,52000.0,41516.8,0.7984,45.6,,,2025-09-30,240,207,0.7984000000000001,1,
PRD-00000550,USR-00223,credito_personal,2023-10-07,activo,36000.0,34009.2,0.9447,34.39,18.0,2444.8,2025-09-12,931,225,0.9447,1,0.0718864307305082
PRD-00000552,USR-00224,tarjeta_credito_garantizada,2023-10-16,revision_de_pagos,1000.0,984.9,0.9849,42.39,,,2025-10-22,922,185,0.9849,1,
PRD-00000553,USR-00224,credito_personal,2023-12-14,activo,11000.0,10087.0,0.917,28.52,18.0,695.31,2025-10-29,863,178,0.917,1,0.0689312977099236
PRD-00000555,USR-00225,credito_nomina,2023-10-15,activo,65000.0,10224.5,0.1573,30.75,6.0,1860.14,2025-10-24,923,183,0.1573,1,0.1819296787128955
PRD-00000559,USR-00227,tarjeta_credito_negocios,2025-08-18,activo,23000.0,12633.9,0.5493,41.72,,,2025-09-21,250,216,0.5493,1,
PRD-00000560,USR-00227,credito_personal,2024-02-04,activo,82000.0,22812.4,0.2782,29.3,12.0,2216.07,2025-10-23,811,184,0.2782,1,0.0971432203538426
PRD-00000563,USR-00228,tarjeta_credito_hey,2025-11-04,activo,9000.0,3011.4,0.3346,37.17,,,2025-09-14,172,223,0.3346,1,
PRD-00000565,USR-00229,tarjeta_credito_hey,2025-03-08,suspendido,127000.0,40449.5,0.3185,42.24,,,2025-09-13,413,224,0.3185,1,
PRD-00000568,USR-00230,tarjeta_credito_hey,2024-12-10,activo,124000.0,19009.2,0.1533,29.8,,,2025-10-24,501,183,0.1533,1,
PRD-00000573,USR-00232,tarjeta_credito_hey,2025-01-28,activo,16000.0,1787.2,0.1117,31.18,,,2025-11-27,452,149,0.1117,1,
PRD-00000579,USR-00234,credito_nomina,2024-12-24,activo,60000.0,12084.0,0.2014,28.11,12.0,1166.83,2025-11-17,487,159,0.2014,1,0.0965599139357828
PRD-00000581,USR-00235,tarjeta_credito_hey,2024-06-28,activo,65000.0,12564.5,0.1933,32.45,,,2025-10-03,666,204,0.1933,1,
PRD-00000582,USR-00235,credito_nomina,2023-06-12,activo,61000.0,19696.9,0.3229,18.03,24.0,983.64,2025-10-09,1048,198,0.3229,1,0.0499388228604501
PRD-00000586,USR-00236,tarjeta_credito_garantizada,2023-06-19,activo,7000.0,3278.8,0.4684,46.8,,,2025-11-20,1041,156,0.4684,1,
PRD-00000589,USR-00237,tarjeta_credito_hey,2023-12-07,activo,72000.0,11268.0,0.1565,41.8,,,2025-09-16,870,221,0.1565,1,
PRD-00000591,USR-00238,tarjeta_credito_hey,2025-07-28,activo,97000.0,36937.6,0.3808,38.64,,,2025-10-27,271,180,0.3807999999999999,1,
PRD-00000594,USR-00239,tarjeta_credito_hey,2025-08-15,activo,109000.0,22988.1,0.2109,41.25,,,2025-10-06,253,201,0.2108999999999999,1,
PRD-00000596,USR-00239,credito_auto,2024-12-21,activo,92000.0,25152.8,0.2734,24.47,24.0,1335.76,2025-11-20,490,156,0.2734,1,0.0531058172449985
PRD-00000598,USR-00240,tarjeta_credito_hey,2024-05-10,activo,22000.0,8760.4,0.3982,28.24,,,2025-09-09,715,228,0.3982,1,
PRD-00000599,USR-00240,credito_nomina,2025-09-07,activo,39000.0,10608.0,0.272,22.98,18.0,702.3,2025-09-08,230,229,0.272,1,0.0662047511312217
PRD-00000604,USR-00243,tarjeta_credito_hey,2024-02-16,activo,45000.0,12496.5,0.2777,41.19,,,2025-09-09,799,228,0.2777,1,
PRD-00000606,USR-00244,tarjeta_credito_hey,2025-11-19,activo,33000.0,18262.2,0.5534,28.37,,,2025-09-08,157,229,0.5534,1,
PRD-00000609,USR-00245,tarjeta_credito_hey,2024-09-13,activo,108000.0,39096.0,0.362,30.57,,,2025-09-12,589,225,0.362,1,
PRD-00000610,USR-00245,credito_nomina,2025-10-06,activo,13000.0,5990.4,0.4608,28.69,6.0,1083.59,2025-09-02,201,235,0.4608,1,0.1808877537393162
PRD-00000612,USR-00246,tarjeta_credito_hey,2025-10-24,activo,100000.0,39820.0,0.3982,44.62,,,2025-10-08,183,199,0.3982,1,
PRD-00000613,USR-00246,credito_nomina,2025-08-29,activo,67000.0,26793.3,0.3999,26.3,18.0,1817.43,2025-11-09,239,167,0.3999,1,0.067831510116335
PRD-00000616,USR-00247,credito_personal,2025-11-13,revision_de_pagos,87000.0,73575.9,0.8457,30.15,12.0,7178.13,2025-09-30,163,207,0.8456999999999999,1,0.0975608861053687
PRD-00000620,USR-00249,tarjeta_credito_hey,2023-05-30,activo,58000.0,8085.2,0.1394,44.92,,,2025-09-15,1061,222,0.1394,1,
PRD-00000622,USR-00250,tarjeta_credito_hey,2025-10-20,activo,147000.0,107736.3,0.7329,40.28,,,2025-09-22,187,215,0.7329,1,
PRD-00000623,USR-00250,credito_personal,2025-10-15,suspendido,6000.0,5163.6,0.8606,34.0,24.0,299.45,2025-09-14,192,223,0.8606,1,0.0579924858625764
PRD-00000625,USR-00251,tarjeta_credito_hey,2024-07-19,revision_de_pagos,19000.0,18777.7,0.9883,45.78,,,2025-10-04,645,203,0.9883,1,
PRD-00000626,USR-00251,credito_personal,2024-05-20,activo,32000.0,26944.0,0.842,45.46,36.0,1383.5,2025-09-15,705,222,0.842,1,0.0513472387173396
PRD-00000632,USR-00253,tarjeta_credito_hey,2024-02-19,activo,62000.0,8357.6,0.1348,34.64,,,2025-11-19,796,157,0.1348,1,
PRD-00000637,USR-00255,credito_auto,2023-10-28,activo,231000.0,13998.6,0.0606,22.0,36.0,534.61,2025-10-07,910,200,0.0606,1,0.0381902475961881
PRD-00000640,USR-00256,tarjeta_credito_negocios,2025-05-26,activo,310000.0,106795.0,0.3445,45.33,,,2025-11-02,334,174,0.3445,1,
PRD-00000641,USR-00256,credito_personal,2025-04-03,activo,36000.0,12164.4,0.3379,34.55,18.0,875.45,2025-10-16,387,191,0.3379,1,0.0719682022952221
PRD-00000643,USR-00257,tarjeta_credito_hey,2024-08-29,activo,10000.0,7955.0,0.7955,30.57,,,2025-09-11,604,226,0.7955,1,
PRD-00000644,USR-00257,credito_personal,2023-09-09,revision_de_pagos,41000.0,33529.8,0.8178,37.63,18.0,2465.99,2025-09-20,959,217,0.8178000000000001,1,0.0735462185876444
PRD-00000647,USR-00259,tarjeta_credito_hey,2025-11-27,activo,95000.0,20501.0,0.2158,34.18,,,2025-09-26,149,211,0.2158,1,
PRD-00000650,USR-00260,tarjeta_credito_negocios,2024-07-22,activo,220000.0,76010.0,0.3455,47.0,,,2025-11-24,642,152,0.3455,1,
PRD-00000652,USR-00261,tarjeta_credito_hey,2025-09-09,activo,46000.0,16895.8,0.3673,40.08,,,2025-11-09,228,167,0.3672999999999999,1,
PRD-00000654,USR-00262,credito_nomina,2025-10-22,activo,51000.0,29421.9,0.5769,23.88,18.0,1960.78,2025-10-24,185,183,0.5769000000000001,1,0.0666435546310741
PRD-00000656,USR-00263,tarjeta_credito_hey,2024-04-21,activo,122000.0,26425.2,0.2166,30.91,,,2025-10-19,734,188,0.2166,1,
PRD-00000657,USR-00263,credito_auto,2025-05-24,activo,288000.0,83145.6,0.2887,16.71,60.0,2053.44,2025-09-28,336,209,0.2887,1,0.0246969172151021
PRD-00000659,USR-00264,tarjeta_credito_hey,2025-06-14,activo,94000.0,44377.4,0.4721,42.34,,,2025-09-24,315,213,0.4721,1,
PRD-00000661,USR-00265,tarjeta_credito_hey,2022-02-10,activo,92000.0,24720.4,0.2687,35.87,,,2025-11-03,1535,173,0.2687,1,
PRD-00000662,USR-00265,credito_nomina,2024-07-22,activo,35000.0,8263.5,0.2361,28.29,6.0,1493.1,2025-09-13,642,224,0.2361,1,0.1806861499364676
PRD-00000664,USR-00266,tarjeta_credito_hey,2025-03-19,activo,45000.0,42682.5,0.9485,38.02,,,2025-11-07,402,169,0.9485,1,
PRD-00000665,USR-00266,credito_personal,2024-04-05,revision_de_pagos,33000.0,25977.6,0.7872,21.86,24.0,1345.87,2025-10-05,750,202,0.7872,1,0.0518088661000246
PRD-00000668,USR-00267,tarjeta_credito_negocios,2025-08-05,activo,202000.0,93667.4,0.4637,40.46,,,2025-10-01,263,206,0.4636999999999999,1,
PRD-00000672,USR-00269,tarjeta_credito_hey,2024-01-04,activo,9000.0,3805.2,0.4228,29.99,,,2025-10-18,842,189,0.4227999999999999,1,
PRD-00000677,USR-00271,tarjeta_credito_hey,2024-05-02,activo,122000.0,10882.4,0.0892,35.25,,,2025-10-20,723,187,0.0892,1,
PRD-00000681,USR-00273,credito_nomina,2024-06-12,activo,68000.0,11587.2,0.1704,17.63,12.0,1060.28,2025-09-08,682,229,0.1704,1,0.0915044186688759
PRD-00000685,USR-00274,tarjeta_credito_hey,2023-11-15,activo,23000.0,7649.8,0.3326,37.5,,,2025-09-16,892,221,0.3326,1,
PRD-00000686,USR-00274,credito_nomina,2023-12-02,activo,57000.0,22503.6,0.3948,27.4,18.0,1538.69,2025-09-26,875,211,0.3948,1,0.0683752821770738
PRD-00000689,USR-00275,tarjeta_credito_hey,2022-06-02,activo,70000.0,19684.0,0.2812,36.54,,,2025-10-19,1423,188,0.2812,1,
PRD-00000693,USR-00277,tarjeta_credito_hey,2025-10-27,activo,125000.0,35375.0,0.283,40.68,,,2025-09-25,180,212,0.283,1,
PRD-00000696,USR-00278,credito_personal,2025-06-04,activo,85000.0,23349.5,0.2747,52.62,18.0,1902.63,2025-10-14,325,193,0.2747,1,0.0814848283689158
PRD-00000697,USR-00278,credito_auto,2024-03-08,activo,266000.0,50087.8,0.1883,13.22,36.0,1692.97,2025-11-24,778,152,0.1883,1,0.033800047117262
PRD-00000701,USR-00280,tarjeta_credito_hey,2023-05-20,activo,98000.0,23049.6,0.2352,40.35,,,2025-09-16,1071,221,0.2352,1,
PRD-00000709,USR-00283,tarjeta_credito_hey,2022-08-27,activo,59000.0,11304.4,0.1916,39.85,,,2025-10-22,1337,185,0.1916,1,
PRD-00000711,USR-00283,credito_auto,2023-06-26,activo,476000.0,146608.0,0.308,20.47,36.0,5483.65,2025-11-24,1034,152,0.308,1,0.037403484120921
PRD-00000713,USR-00284,tarjeta_credito_hey,2025-09-13,suspendido,136000.0,125296.8,0.9213,35.81,,,2025-09-25,224,212,0.9213,1,
PRD-00000716,USR-00285,tarjeta_credito_hey,2024-02-29,activo,134000.0,34706.0,0.259,34.61,,,2025-10-13,786,194,0.259,1,
PRD-00000720,USR-00286,tarjeta_credito_hey,2025-02-18,activo,104000.0,26655.2,0.2563,37.18,,,2025-09-08,431,229,0.2563,1,
PRD-00000724,USR-00287,credito_auto,2024-07-10,activo,264000.0,116107.2,0.4398,20.73,48.0,3578.5,2025-09-13,654,224,0.4397999999999999,1,0.0308206553943252
PRD-00000734,USR-00292,tarjeta_credito_negocios,2024-11-08,activo,83000.0,36760.7,0.4429,43.73,,,2025-11-25,533,151,0.4428999999999999,1,
PRD-00000736,USR-00293,tarjeta_credito_hey,2025-03-20,activo,10000.0,3819.0,0.3819,29.74,,,2025-10-14,401,193,0.3819,1,
PRD-00000738,USR-00294,credito_personal,2025-03-05,suspendido,35000.0,29375.5,0.8393,43.15,12.0,3057.06,2025-11-24,416,152,0.8393,1,0.1040683562832973
PRD-00000741,USR-00295,tarjeta_credito_hey,2024-02-01,activo,60000.0,14064.0,0.2344,44.6,,,2025-10-16,814,191,0.2344,1,
PRD-00000744,USR-00296,tarjeta_credito_negocios,2024-12-21,activo,296000.0,113634.4,0.3839,55.54,,,2025-09-10,490,227,0.3838999999999999,1,
PRD-00000745,USR-00296,credito_personal,2025-05-16,activo,76000.0,14698.4,0.1934,32.52,12.0,1451.19,2025-11-07,344,169,0.1934,1,0.0987311544113645
PRD-00000747,USR-00297,tarjeta_credito_garantizada,2025-11-04,cancelado,22000.0,6586.8,0.2994,66.5,,,2025-11-19,172,157,0.2994,1,
PRD-00000749,USR-00298,tarjeta_credito_hey,2025-01-04,activo,82000.0,21147.8,0.2579,39.21,,,2025-09-02,476,235,0.2579,1,
PRD-00000750,USR-00298,credito_nomina,2024-06-11,activo,63000.0,24727.5,0.3925,32.87,18.0,1758.49,2025-10-26,683,181,0.3925,1,0.0711147507835406
PRD-00000752,USR-00299,tarjeta_credito_garantizada,2025-10-28,revision_de_pagos,13000.0,10240.1,0.7877,62.12,,,2025-10-05,179,202,0.7877000000000001,1,
PRD-00000755,USR-00300,credito_personal,2024-11-10,cancelado,31000.0,13720.6,0.4426,49.88,36.0,741.46,2025-09-23,531,214,0.4426,1,0.0540399107910732
PRD-00000757,USR-00301,tarjeta_credito_garantizada,2024-07-24,activo,9000.0,6722.1,0.7469,58.85,,,2025-10-08,640,199,0.7469,1,
PRD-00000758,USR-00301,credito_personal,2024-06-27,revision_de_pagos,68000.0,48300.4,0.7103,37.31,18.0,3544.35,2025-11-01,667,175,0.7103,1,0.0733813798643489
PRD-00000765,USR-00305,tarjeta_credito_hey,2023-10-06,activo,39000.0,6310.2,0.1618,29.45,,,2025-10-07,932,200,0.1618,1,
PRD-00000767,USR-00305,credito_auto,2025-09-14,activo,298000.0,56888.2,0.1909,19.37,60.0,1487.32,2025-09-24,223,213,0.1909,1,0.0261446134699287
PRD-00000769,USR-00306,credito_nomina,2023-06-16,activo,58000.0,32166.8,0.5546,22.96,18.0,2129.28,2025-09-24,1044,213,0.5546,1,0.0661949587773729
PRD-00000773,USR-00308,tarjeta_credito_hey,2022-06-08,activo,140000.0,14070.0,0.1005,45.15,,,2025-11-17,1417,159,0.1005,1,
PRD-00000780,USR-00310,tarjeta_credito_hey,2023-09-29,activo,70000.0,8967.0,0.1281,38.97,,,2025-11-21,939,155,0.1281,1,
PRD-00000783,USR-00311,tarjeta_credito_hey,2023-02-10,activo,97000.0,63408.9,0.6537,35.04,,,2025-09-13,1170,224,0.6537000000000001,1,
PRD-00000787,USR-00313,credito_nomina,2022-08-19,activo,35000.0,10255.0,0.293,20.54,18.0,666.81,2025-11-11,1345,165,0.293,1,0.065022915650902
PRD-00000794,USR-00317,credito_nomina,2023-03-17,activo,77000.0,25487.0,0.331,30.2,24.0,1427.68,2025-10-08,1135,199,0.331,1,0.0560160081610232
PRD-00000798,USR-00319,tarjeta_credito_hey,2025-09-30,activo,16000.0,7926.4,0.4954,34.11,,,2025-11-14,207,162,0.4953999999999999,1,
PRD-00000800,USR-00320,credito_nomina,2024-06-28,activo,53000.0,23828.8,0.4496,26.62,12.0,2283.56,2025-09-02,666,235,0.4496,1,0.0958319344658564
PRD-00000804,USR-00322,tarjeta_credito_hey,2025-07-26,suspendido,97000.0,15248.4,0.1572,43.36,,,2025-09-08,273,229,0.1572,1,
PRD-00000810,USR-00324,tarjeta_credito_hey,2025-06-10,activo,60000.0,12360.0,0.206,43.87,,,2025-10-11,319,196,0.206,1,
PRD-00000814,USR-00325,tarjeta_credito_hey,2022-10-28,cancelado,14000.0,4139.8,0.2957,45.45,,,2025-10-20,1275,187,0.2957,1,
PRD-00000816,USR-00326,tarjeta_credito_hey,2025-06-25,suspendido,121000.0,44891.0,0.371,31.08,,,2025-10-15,304,192,0.371,1,
PRD-00000817,USR-00326,credito_nomina,2025-01-13,activo,19000.0,10068.1,0.5299,33.95,18.0,721.51,2025-09-17,467,220,0.5299,1,0.0716629751393013
PRD-00000820,USR-00327,tarjeta_credito_hey,2023-10-01,activo,130000.0,35035.0,0.2695,40.27,,,2025-11-14,937,162,0.2695,1,
PRD-00000822,USR-00328,tarjeta_credito_hey,2025-11-09,activo,40000.0,20724.0,0.5181,41.19,,,2025-09-16,167,221,0.5181,1,
PRD-00000825,USR-00330,tarjeta_credito_garantizada,2023-02-18,suspendido,11000.0,8497.5,0.7725,49.77,,,2025-09-07,1162,230,0.7725,1,
PRD-00000828,USR-00331,tarjeta_credito_hey,2024-11-04,activo,35000.0,11704.0,0.3344,40.45,,,2025-11-01,537,175,0.3344,1,
PRD-00000831,USR-00332,tarjeta_credito_hey,2024-02-13,revision_de_pagos,135000.0,92920.5,0.6883,40.68,,,2025-10-02,802,205,0.6883,1,
PRD-00000832,USR-00332,tarjeta_credito_garantizada,2025-06-03,suspendido,8000.0,5602.4,0.7003,65.97,,,2025-11-08,326,168,0.7002999999999999,1,
PRD-00000833,USR-00332,credito_personal,2025-05-07,activo,92000.0,75854.0,0.8245,50.32,18.0,6086.5,2025-10-01,353,206,0.8245,1,0.0802396709468188
PRD-00000835,USR-00333,credito_nomina,2023-11-25,activo,21000.0,5512.5,0.2625,19.47,6.0,971.62,2025-11-07,882,169,0.2625,1,0.1762575963718821
PRD-00000837,USR-00334,tarjeta_credito_hey,2023-04-24,activo,27000.0,10991.7,0.4071,40.99,,,2025-09-22,1097,215,0.4071,1,
PRD-00000840,USR-00335,tarjeta_credito_negocios,2025-10-23,activo,181000.0,42697.9,0.2359,35.54,,,2025-09-16,184,221,0.2359,1,
PRD-00000842,USR-00336,credito_nomina,2025-06-28,activo,40000.0,17080.0,0.427,32.97,24.0,981.3,2025-09-01,301,236,0.427,1,0.0574531615925058
PRD-00000845,USR-00337,credito_personal,2025-11-22,revision_de_pagos,16000.0,13817.6,0.8636,34.71,36.0,622.79,2025-11-14,154,162,0.8636,1,0.0450722267253358
PRD-00000847,USR-00338,tarjeta_credito_hey,2024-03-05,activo,94000.0,24317.8,0.2587,43.43,,,2025-11-10,781,166,0.2587,1,
PRD-00000850,USR-00339,credito_nomina,2025-09-19,activo,55000.0,26279.0,0.4778,27.99,6.0,4744.26,2025-10-25,218,182,0.4778,1,0.1805342669051333
PRD-00000854,USR-00340,tarjeta_credito_negocios,2023-08-22,activo,340000.0,127568.0,0.3752,34.48,,,2025-09-10,977,227,0.3752,1,
PRD-00000859,USR-00342,tarjeta_credito_hey,2023-10-22,activo,78000.0,17378.4,0.2228,35.97,,,2025-10-24,916,183,0.2228,1,
PRD-00000862,USR-00343,tarjeta_credito_hey,2025-07-05,activo,72000.0,18108.0,0.2515,34.05,,,2025-09-24,294,213,0.2515,1,
PRD-00000864,USR-00344,credito_nomina,2023-12-07,suspendido,17000.0,8151.5,0.4795,25.29,12.0,775.9,2025-09-05,870,232,0.4795,1,0.0951849352879838
PRD-00000867,USR-00345,tarjeta_credito_garantizada,2025-06-17,activo,8000.0,6121.6,0.7652,42.05,,,2025-11-05,312,171,0.7652,1,
PRD-00000869,USR-00346,tarjeta_credito_hey,2022-12-05,activo,74000.0,18307.6,0.2474,42.66,,,2025-09-03,1237,234,0.2473999999999999,1,
PRD-00000871,USR-00347,tarjeta_credito_hey,2024-06-11,activo,13000.0,5300.1,0.4077,36.96,,,2025-10-29,683,178,0.4077,1,
PRD-00000875,USR-00349,tarjeta_credito_hey,2024-06-30,activo,28000.0,16998.8,0.6071,36.85,,,2025-10-31,664,176,0.6071,1,
PRD-00000878,USR-00350,tarjeta_credito_negocios,2025-03-26,activo,344000.0,93155.2,0.2708,36.81,,,2025-11-23,395,153,0.2708,1,
PRD-00000879,USR-00350,credito_personal,2025-03-16,activo,96000.0,42633.6,0.4441,50.47,12.0,4597.12,2025-10-03,405,204,0.4441,1,0.1078285671395331
PRD-00000880,USR-00350,credito_auto,2025-08-22,activo,285000.0,31891.5,0.1119,16.5,48.0,912.0,2025-11-11,246,165,0.1119,1,0.0285969615728328
PRD-00000882,USR-00351,tarjeta_credito_hey,2024-12-10,cancelado,114000.0,80609.4,0.7071,27.7,,,2025-09-22,501,215,0.7071,1,
PRD-00000884,USR-00352,tarjeta_credito_hey,2025-07-12,cancelado,15000.0,3688.5,0.2459,43.69,,,2025-09-10,287,227,0.2459,1,
PRD-00000885,USR-00352,credito_nomina,2022-08-20,activo,74000.0,11462.6,0.1549,23.46,24.0,602.96,2025-11-15,1344,161,0.1549,1,0.0526023764241969
PRD-00000888,USR-00353,tarjeta_credito_hey,2025-08-24,activo,96000.0,22233.6,0.2316,46.35,,,2025-09-10,244,227,0.2315999999999999,1,
PRD-00000894,USR-00355,tarjeta_credito_hey,2024-12-06,activo,100000.0,16050.0,0.1605,32.63,,,2025-09-18,505,219,0.1605,1,
PRD-00000897,USR-00357,tarjeta_credito_hey,2024-12-30,revision_de_pagos,77000.0,60953.2,0.7916,34.53,,,2025-09-10,481,227,0.7916,1,
PRD-00000898,USR-00357,tarjeta_credito_garantizada,2025-04-02,activo,17000.0,12841.8,0.7554,66.57,,,2025-09-26,388,211,0.7554,1,
